"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"2957",1,"[2016-09-27 12:00:00,2016-09-27 12:20:00)",0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.1,1011,40,3.4,27.4,85,0
"2962",1,"[2016-09-27 12:20:00,2016-09-27 12:40:00)",0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.1,1011,40,3.4,27.4,85,0
"2967",1,"[2016-09-27 12:40:00,2016-09-27 13:00:00)",0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.1,1011,40,3.4,27.4,85,0
"2972",1,"[2016-09-27 13:00:00,2016-09-27 13:20:00)",0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.1,1011,40,3.4,27.4,85,0
"2977",1,"[2016-09-27 13:20:00,2016-09-27 13:40:00)",0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.1,1011,40,3.4,27.4,85,0
"2982",1,"[2016-09-27 13:40:00,2016-09-27 14:00:00)",0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.1,1011,40,3.4,27.4,85,0
"2987",1,"[2016-09-27 14:00:00,2016-09-27 14:20:00)",0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1005.2,1010.1,70,3.1,27.1,87,0
"2992",1,"[2016-09-27 14:20:00,2016-09-27 14:40:00)",0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1005.2,1010.1,70,3.1,27.1,87,0
"2997",1,"[2016-09-27 14:40:00,2016-09-27 15:00:00)",0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1005.2,1010.1,70,3.1,27.1,87,0
"3002",1,"[2016-09-27 15:00:00,2016-09-27 15:20:00)",0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1005.2,1010.1,70,3.1,27.1,87,0
"3007",1,"[2016-09-27 15:20:00,2016-09-27 15:40:00)",0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1005.2,1010.1,70,3.1,27.1,87,0
"3012",1,"[2016-09-27 15:40:00,2016-09-27 16:00:00)",0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1005.2,1010.1,70,3.1,27.1,87,0
"3017",1,"[2016-09-27 16:00:00,2016-09-27 16:20:00)",0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1005.2,1010.1,70,3.1,27.1,87,0
"3022",1,"[2016-09-27 16:20:00,2016-09-27 16:40:00)",0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1005.2,1010.1,70,3.1,27.1,87,0
"3027",1,"[2016-09-27 16:40:00,2016-09-27 17:00:00)",0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1005.2,1010.1,70,3.1,27.1,87,0
"3032",1,"[2016-09-27 17:00:00,2016-09-27 17:20:00)",0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3037",1,"[2016-09-27 17:20:00,2016-09-27 17:40:00)",0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3042",1,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3047",1,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3052",1,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3057",1,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3062",1,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3067",1,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3072",1,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1004.2,1009.1,56,1.7,26.2,95,1.2
"3077",1,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1003,1007.9,28,2.9,26.4,94,0
"3082",1,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1003,1007.9,28,2.9,26.4,94,0
"3087",1,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1003,1007.9,28,2.9,26.4,94,0
"3092",1,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1003,1007.9,28,2.9,26.4,94,0
"3097",1,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1003,1007.9,28,2.9,26.4,94,0
"3102",1,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1003,1007.9,28,2.9,26.4,94,0
"3107",1,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1003,1007.9,28,2.9,26.4,94,0
"3112",1,"[2016-09-27 22:20:00,2016-09-27 22:40:00)",0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1003,1007.9,28,2.9,26.4,94,0
"3117",1,"[2016-09-27 22:40:00,2016-09-27 23:00:00)",0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1003,1007.9,28,2.9,26.4,94,0
"3122",1,"[2016-09-27 23:00:00,2016-09-27 23:20:00)",0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1006.9,1011.8,79,2.1,26.2,86,0
"3127",1,"[2016-09-27 23:20:00,2016-09-27 23:40:00)",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1006.9,1011.8,79,2.1,26.2,86,0
"3132",1,"[2016-09-27 23:40:00,2016-09-28 00:00:00)",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1006.9,1011.8,79,2.1,26.2,86,0
"3136",1,"[2016-09-28 00:00:00,2016-09-28 00:20:00)",0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.7,1009.6,46,3.4,26.9,91,0
"3141",1,"[2016-09-28 00:20:00,2016-09-28 00:40:00)",0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.7,1009.6,46,3.4,26.9,91,0
"3146",1,"[2016-09-28 00:40:00,2016-09-28 01:00:00)",0,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.7,1009.6,46,3.4,26.9,91,0
"3151",1,"[2016-09-28 01:00:00,2016-09-28 01:20:00)",0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.7,1009.6,46,3.4,26.9,91,0
"3156",1,"[2016-09-28 01:20:00,2016-09-28 01:40:00)",0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.7,1009.6,46,3.4,26.9,91,0
"3161",1,"[2016-09-28 01:40:00,2016-09-28 02:00:00)",0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.7,1009.6,46,3.4,26.9,91,0
"3166",1,"[2016-09-28 02:00:00,2016-09-28 02:20:00)",0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.5,1009.4,65,4.3,27.9,86,0
"3170",1,"[2016-09-28 02:20:00,2016-09-28 02:40:00)",0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.5,1009.4,65,4.3,27.9,86,0
"3174",1,"[2016-09-28 02:40:00,2016-09-28 03:00:00)",0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.5,1009.4,65,4.3,27.9,86,0
"3178",1,"[2016-09-28 03:00:00,2016-09-28 03:20:00)",0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.5,1009.4,65,4.3,27.9,86,0
"3182",1,"[2016-09-28 03:20:00,2016-09-28 03:40:00)",0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.5,1009.4,65,4.3,27.9,86,0
"3186",1,"[2016-09-28 03:40:00,2016-09-28 04:00:00)",0,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.5,1009.4,65,4.3,27.9,86,0
"3190",1,"[2016-09-28 04:00:00,2016-09-28 04:20:00)",0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.5,1009.4,65,4.3,27.9,86,0
"3194",1,"[2016-09-28 04:20:00,2016-09-28 04:40:00)",0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.5,1009.4,65,4.3,27.9,86,0
"3198",1,"[2016-09-28 04:40:00,2016-09-28 05:00:00)",0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.5,1009.4,65,4.3,27.9,86,0
"3202",1,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",0,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3207",1,"[2016-09-28 05:20:00,2016-09-28 05:40:00)",0,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3212",1,"[2016-09-28 05:40:00,2016-09-28 06:00:00)",0,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3217",1,"[2016-09-28 06:00:00,2016-09-28 06:20:00)",0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3222",1,"[2016-09-28 06:20:00,2016-09-28 06:40:00)",0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3227",1,"[2016-09-28 06:40:00,2016-09-28 07:00:00)",0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3232",1,"[2016-09-28 07:00:00,2016-09-28 07:20:00)",0,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3237",1,"[2016-09-28 07:20:00,2016-09-28 07:40:00)",0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3242",1,"[2016-09-28 07:40:00,2016-09-28 08:00:00)",0,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1003.2,1008.1,92,7.5,26.2,94,5.5
"3247",1,"[2016-09-28 08:00:00,2016-09-28 08:20:00)",0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3252",1,"[2016-09-28 08:20:00,2016-09-28 08:40:00)",0,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3257",1,"[2016-09-28 08:40:00,2016-09-28 09:00:00)",0,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3262",1,"[2016-09-28 09:00:00,2016-09-28 09:20:00)",0,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3267",1,"[2016-09-28 09:20:00,2016-09-28 09:40:00)",0,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3272",1,"[2016-09-28 09:40:00,2016-09-28 10:00:00)",0,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3277",1,"[2016-09-28 10:00:00,2016-09-28 10:20:00)",0,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3282",1,"[2016-09-28 10:20:00,2016-09-28 10:40:00)",0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3287",1,"[2016-09-28 10:40:00,2016-09-28 11:00:00)",0,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.2,1009.1,53,5.1,24.7,93,1.3
"3292",1,"[2016-09-28 11:00:00,2016-09-28 11:20:00)",0,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.1,1011,57,3.9,23.1,94,3
"3297",1,"[2016-09-28 11:20:00,2016-09-28 11:40:00)",0,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.1,1011,57,3.9,23.1,94,3
"3302",1,"[2016-09-28 11:40:00,2016-09-28 12:00:00)",0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.1,1011,57,3.9,23.1,94,3
"3307",1,"[2016-09-28 12:00:00,2016-09-28 12:20:00)",0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.1,1011,57,3.9,23.1,94,3
"3312",1,"[2016-09-28 12:20:00,2016-09-28 12:40:00)",0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.1,1011,57,3.9,23.1,94,3
"3317",1,"[2016-09-28 12:40:00,2016-09-28 13:00:00)",0,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.1,1011,57,3.9,23.1,94,3
"3322",1,"[2016-09-28 13:00:00,2016-09-28 13:20:00)",0,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.1,1011,57,3.9,23.1,94,3
"3327",1,"[2016-09-28 13:20:00,2016-09-28 13:40:00)",0,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.1,1011,57,3.9,23.1,94,3
"3332",1,"[2016-09-28 13:40:00,2016-09-28 14:00:00)",0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.1,1011,57,3.9,23.1,94,3
"3337",1,"[2016-09-28 14:00:00,2016-09-28 14:20:00)",0,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3342",1,"[2016-09-28 14:20:00,2016-09-28 14:40:00)",0,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3347",1,"[2016-09-28 14:40:00,2016-09-28 15:00:00)",0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3352",1,"[2016-09-28 15:00:00,2016-09-28 15:20:00)",0,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3357",1,"[2016-09-28 15:20:00,2016-09-28 15:40:00)",0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3362",1,"[2016-09-28 15:40:00,2016-09-28 16:00:00)",0,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3367",1,"[2016-09-28 16:00:00,2016-09-28 16:20:00)",0,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3372",1,"[2016-09-28 16:20:00,2016-09-28 16:40:00)",0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3377",1,"[2016-09-28 16:40:00,2016-09-28 17:00:00)",0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1006.7,1011.6,51,3.4,22.6,95,1.8
"3382",1,"[2016-09-28 17:00:00,2016-09-28 17:20:00)",0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1005.6,1010.5,38,5.5,22,94,1.2
"3387",1,"[2016-09-28 17:20:00,2016-09-28 17:40:00)",0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1005.6,1010.5,38,5.5,22,94,1.2
"3392",1,"[2016-09-28 17:40:00,2016-09-28 18:00:00)",0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1005.6,1010.5,38,5.5,22,94,1.2
"3397",1,"[2016-09-28 18:00:00,2016-09-28 18:20:00)",0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1005.6,1010.5,38,5.5,22,94,1.2
"3402",1,"[2016-09-28 18:20:00,2016-09-28 18:40:00)",0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1005.6,1010.5,38,5.5,22,94,1.2
"3407",1,"[2016-09-28 18:40:00,2016-09-28 19:00:00)",0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1005.6,1010.5,38,5.5,22,94,1.2
"3412",1,"[2016-09-28 19:00:00,2016-09-28 19:20:00)",0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1005.6,1010.5,38,5.5,22,94,1.2
"3417",1,"[2016-09-28 19:20:00,2016-09-28 19:40:00)",0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1005.6,1010.5,38,5.5,22,94,1.2
"3422",1,"[2016-09-28 19:40:00,2016-09-28 20:00:00)",0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1005.6,1010.5,38,5.5,22,94,1.2
"3427",1,"[2016-09-28 20:00:00,2016-09-28 20:20:00)",0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1005.5,1010.5,29,4.1,21.5,95,0.5
"3432",1,"[2016-09-28 20:20:00,2016-09-28 20:40:00)",0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1005.5,1010.5,29,4.1,21.5,95,0.5
"3437",1,"[2016-09-28 20:40:00,2016-09-28 21:00:00)",0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1005.5,1010.5,29,4.1,21.5,95,0.5
"3442",1,"[2016-09-28 21:00:00,2016-09-28 21:20:00)",0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1005.5,1010.5,29,4.1,21.5,95,0.5
"3447",1,"[2016-09-28 21:20:00,2016-09-28 21:40:00)",0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1005.5,1010.5,29,4.1,21.5,95,0.5
"3452",1,"[2016-09-28 21:40:00,2016-09-28 22:00:00)",0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1005.5,1010.5,29,4.1,21.5,95,0.5
"3457",1,"[2016-09-28 22:00:00,2016-09-28 22:20:00)",0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1005.5,1010.5,29,4.1,21.5,95,0.5
