"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6","1","2","3","4","5","6"
"2993",1,"[2016-09-27 14:20:00,2016-09-27 14:40:00)",1,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1005.2,1010.1,70,3.1,27.1,87,0,88,80,74,89,113,101,88,80,74,89,113,101
"2998",1,"[2016-09-27 14:40:00,2016-09-27 15:00:00)",1,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1005.2,1010.1,70,3.1,27.1,87,0,88,80,74,89,113,101,88,80,74,89,113,101
"3003",1,"[2016-09-27 15:00:00,2016-09-27 15:20:00)",1,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1005.2,1010.1,70,3.1,27.1,87,0,88,80,74,89,113,101,88,80,74,89,113,101
"3008",1,"[2016-09-27 15:20:00,2016-09-27 15:40:00)",1,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1005.2,1010.1,70,3.1,27.1,87,0,88,80,74,89,113,101,88,80,74,89,113,101
"3013",1,"[2016-09-27 15:40:00,2016-09-27 16:00:00)",1,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1005.2,1010.1,70,3.1,27.1,87,0,88,80,74,89,113,101,88,80,74,89,113,101
"3018",1,"[2016-09-27 16:00:00,2016-09-27 16:20:00)",1,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1005.2,1010.1,70,3.1,27.1,87,0,89,93,105,117,96,112,89,93,105,117,96,112
"3023",1,"[2016-09-27 16:20:00,2016-09-27 16:40:00)",1,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1005.2,1010.1,70,3.1,27.1,87,0,89,93,105,117,96,112,89,93,105,117,96,112
"3028",1,"[2016-09-27 16:40:00,2016-09-27 17:00:00)",1,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1005.2,1010.1,70,3.1,27.1,87,0,89,93,105,117,96,112,89,93,105,117,96,112
"3033",1,"[2016-09-27 17:00:00,2016-09-27 17:20:00)",1,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2,89,93,105,117,96,112,89,93,105,117,96,112
"3038",1,"[2016-09-27 17:20:00,2016-09-27 17:40:00)",1,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2,89,93,105,117,96,112,89,93,105,117,96,112
"3043",1,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",1,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1004.2,1009.1,56,1.7,26.2,95,1.2,89,93,105,117,96,112,89,93,105,117,96,112
"3048",1,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",1,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2,79,97,119,94,142,110,79,97,119,94,142,110
"3053",1,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",1,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2,79,97,119,94,142,110,79,97,119,94,142,110
"3058",1,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",1,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1004.2,1009.1,56,1.7,26.2,95,1.2,79,97,119,94,142,110,79,97,119,94,142,110
"3063",1,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",1,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2,79,97,119,94,142,110,79,97,119,94,142,110
"3068",1,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",1,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2,79,97,119,94,142,110,79,97,119,94,142,110
"3073",1,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1004.2,1009.1,56,1.7,26.2,95,1.2,79,97,119,94,142,110,79,97,119,94,142,110
"3078",1,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",1,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1003,1007.9,28,2.9,26.4,94,0,76,85,64,45,50,31,76,85,64,45,50,31
"3083",1,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1003,1007.9,28,2.9,26.4,94,0,76,85,64,45,50,31,76,85,64,45,50,31
"3088",1,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",1,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1003,1007.9,28,2.9,26.4,94,0,76,85,64,45,50,31,76,85,64,45,50,31
"3093",1,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1003,1007.9,28,2.9,26.4,94,0,76,85,64,45,50,31,76,85,64,45,50,31
"3098",1,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",1,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1003,1007.9,28,2.9,26.4,94,0,76,85,64,45,50,31,76,85,64,45,50,31
"3103",1,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1003,1007.9,28,2.9,26.4,94,0,76,85,64,45,50,31,76,85,64,45,50,31
"3108",1,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1003,1007.9,28,2.9,26.4,94,0,45,36,45,22,34,29,45,36,45,22,34,29
"3113",1,"[2016-09-27 22:20:00,2016-09-27 22:40:00)",1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1003,1007.9,28,2.9,26.4,94,0,45,36,45,22,34,29,45,36,45,22,34,29
"3118",1,"[2016-09-27 22:40:00,2016-09-27 23:00:00)",1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1003,1007.9,28,2.9,26.4,94,0,45,36,45,22,34,29,45,36,45,22,34,29
"3123",1,"[2016-09-27 23:00:00,2016-09-27 23:20:00)",1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1006.9,1011.8,79,2.1,26.2,86,0,45,36,45,22,34,29,45,36,45,22,34,29
"3128",1,"[2016-09-27 23:20:00,2016-09-27 23:40:00)",1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1006.9,1011.8,79,2.1,26.2,86,0,45,36,45,22,34,29,45,36,45,22,34,29
"3133",1,"[2016-09-27 23:40:00,2016-09-28 00:00:00)",1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1006.9,1011.8,79,2.1,26.2,86,0,45,36,45,22,34,29,45,36,45,22,34,29
"3137",1,"[2016-09-28 00:00:00,2016-09-28 00:20:00)",1,130,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.7,1009.6,46,3.4,26.9,91,0,19,16,19,11,17,22,19,16,19,11,17,22
"3142",1,"[2016-09-28 00:20:00,2016-09-28 00:40:00)",1,47,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.7,1009.6,46,3.4,26.9,91,0,19,16,19,11,17,22,19,16,19,11,17,22
"3147",1,"[2016-09-28 00:40:00,2016-09-28 01:00:00)",1,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.7,1009.6,46,3.4,26.9,91,0,19,16,19,11,17,22,19,16,19,11,17,22
"3152",1,"[2016-09-28 01:00:00,2016-09-28 01:20:00)",1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.7,1009.6,46,3.4,26.9,91,0,19,16,19,11,17,22,19,16,19,11,17,22
"3157",1,"[2016-09-28 01:20:00,2016-09-28 01:40:00)",1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.7,1009.6,46,3.4,26.9,91,0,19,16,19,11,17,22,19,16,19,11,17,22
"3162",1,"[2016-09-28 01:40:00,2016-09-28 02:00:00)",1,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.7,1009.6,46,3.4,26.9,91,0,19,16,19,11,17,22,19,16,19,11,17,22
"3167",1,"[2016-09-28 02:00:00,2016-09-28 02:20:00)",1,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.5,1009.4,65,4.3,27.9,86,0,130,47,33,5,6,9,130,47,33,5,6,9
"3171",1,"[2016-09-28 02:20:00,2016-09-28 02:40:00)",1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.5,1009.4,65,4.3,27.9,86,0,130,47,33,5,6,9,130,47,33,5,6,9
"3175",1,"[2016-09-28 02:40:00,2016-09-28 03:00:00)",1,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.5,1009.4,65,4.3,27.9,86,0,130,47,33,5,6,9,130,47,33,5,6,9
"3179",1,"[2016-09-28 03:00:00,2016-09-28 03:20:00)",1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.5,1009.4,65,4.3,27.9,86,0,130,47,33,5,6,9,130,47,33,5,6,9
"3183",1,"[2016-09-28 03:20:00,2016-09-28 03:40:00)",1,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.5,1009.4,65,4.3,27.9,86,0,130,47,33,5,6,9,130,47,33,5,6,9
"3187",1,"[2016-09-28 03:40:00,2016-09-28 04:00:00)",1,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.5,1009.4,65,4.3,27.9,86,0,130,47,33,5,6,9,130,47,33,5,6,9
"3191",1,"[2016-09-28 04:00:00,2016-09-28 04:20:00)",1,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.5,1009.4,65,4.3,27.9,86,0,7,10,14,5,12,19,7,10,14,5,12,19
"3195",1,"[2016-09-28 04:20:00,2016-09-28 04:40:00)",1,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.5,1009.4,65,4.3,27.9,86,0,7,10,14,5,12,19,7,10,14,5,12,19
"3199",1,"[2016-09-28 04:40:00,2016-09-28 05:00:00)",1,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.5,1009.4,65,4.3,27.9,86,0,7,10,14,5,12,19,7,10,14,5,12,19
"3203",1,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",1,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5,7,10,14,5,12,19,7,10,14,5,12,19
"3208",1,"[2016-09-28 05:20:00,2016-09-28 05:40:00)",1,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5,7,10,14,5,12,19,7,10,14,5,12,19
"3213",1,"[2016-09-28 05:40:00,2016-09-28 06:00:00)",1,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1003.2,1008.1,92,7.5,26.2,94,5.5,7,10,14,5,12,19,7,10,14,5,12,19
"3218",1,"[2016-09-28 06:00:00,2016-09-28 06:20:00)",1,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5,21,17,15,31,31,31,21,17,15,31,31,31
"3223",1,"[2016-09-28 06:20:00,2016-09-28 06:40:00)",1,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5,21,17,15,31,31,31,21,17,15,31,31,31
"3228",1,"[2016-09-28 06:40:00,2016-09-28 07:00:00)",1,52,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1003.2,1008.1,92,7.5,26.2,94,5.5,21,17,15,31,31,31,21,17,15,31,31,31
"3233",1,"[2016-09-28 07:00:00,2016-09-28 07:20:00)",1,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5,21,17,15,31,31,31,21,17,15,31,31,31
"3238",1,"[2016-09-28 07:20:00,2016-09-28 07:40:00)",1,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003.2,1008.1,92,7.5,26.2,94,5.5,21,17,15,31,31,31,21,17,15,31,31,31
"3243",1,"[2016-09-28 07:40:00,2016-09-28 08:00:00)",1,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1003.2,1008.1,92,7.5,26.2,94,5.5,21,17,15,31,31,31,21,17,15,31,31,31
"3248",1,"[2016-09-28 08:00:00,2016-09-28 08:20:00)",1,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3,35,62,52,79,69,108,35,62,52,79,69,108
"3253",1,"[2016-09-28 08:20:00,2016-09-28 08:40:00)",1,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3,35,62,52,79,69,108,35,62,52,79,69,108
"3258",1,"[2016-09-28 08:40:00,2016-09-28 09:00:00)",1,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.2,1009.1,53,5.1,24.7,93,1.3,35,62,52,79,69,108,35,62,52,79,69,108
"3263",1,"[2016-09-28 09:00:00,2016-09-28 09:20:00)",1,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3,35,62,52,79,69,108,35,62,52,79,69,108
"3268",1,"[2016-09-28 09:20:00,2016-09-28 09:40:00)",1,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3,35,62,52,79,69,108,35,62,52,79,69,108
"3273",1,"[2016-09-28 09:40:00,2016-09-28 10:00:00)",1,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.2,1009.1,53,5.1,24.7,93,1.3,35,62,52,79,69,108,35,62,52,79,69,108
"3278",1,"[2016-09-28 10:00:00,2016-09-28 10:20:00)",1,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3,95,105,118,94,109,103,95,105,118,94,109,103
"3283",1,"[2016-09-28 10:20:00,2016-09-28 10:40:00)",1,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1004.2,1009.1,53,5.1,24.7,93,1.3,95,105,118,94,109,103,95,105,118,94,109,103
"3288",1,"[2016-09-28 10:40:00,2016-09-28 11:00:00)",1,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004.2,1009.1,53,5.1,24.7,93,1.3,95,105,118,94,109,103,95,105,118,94,109,103
"3293",1,"[2016-09-28 11:00:00,2016-09-28 11:20:00)",1,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.1,1011,57,3.9,23.1,94,3,95,105,118,94,109,103,95,105,118,94,109,103
"3298",1,"[2016-09-28 11:20:00,2016-09-28 11:40:00)",1,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.1,1011,57,3.9,23.1,94,3,95,105,118,94,109,103,95,105,118,94,109,103
"3303",1,"[2016-09-28 11:40:00,2016-09-28 12:00:00)",1,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.1,1011,57,3.9,23.1,94,3,95,105,118,94,109,103,95,105,118,94,109,103
"3308",1,"[2016-09-28 12:00:00,2016-09-28 12:20:00)",1,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.1,1011,57,3.9,23.1,94,3,78,116,93,91,77,91,78,116,93,91,77,91
"3313",1,"[2016-09-28 12:20:00,2016-09-28 12:40:00)",1,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.1,1011,57,3.9,23.1,94,3,78,116,93,91,77,91,78,116,93,91,77,91
"3318",1,"[2016-09-28 12:40:00,2016-09-28 13:00:00)",1,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.1,1011,57,3.9,23.1,94,3,78,116,93,91,77,91,78,116,93,91,77,91
"3323",1,"[2016-09-28 13:00:00,2016-09-28 13:20:00)",1,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.1,1011,57,3.9,23.1,94,3,78,116,93,91,77,91,78,116,93,91,77,91
"3328",1,"[2016-09-28 13:20:00,2016-09-28 13:40:00)",1,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.1,1011,57,3.9,23.1,94,3,78,116,93,91,77,91,78,116,93,91,77,91
"3333",1,"[2016-09-28 13:40:00,2016-09-28 14:00:00)",1,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.1,1011,57,3.9,23.1,94,3,78,116,93,91,77,91,78,116,93,91,77,91
"3338",1,"[2016-09-28 14:00:00,2016-09-28 14:20:00)",1,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8,87,75,96,96,88,93,87,75,96,96,88,93
"3343",1,"[2016-09-28 14:20:00,2016-09-28 14:40:00)",1,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8,87,75,96,96,88,93,87,75,96,96,88,93
"3348",1,"[2016-09-28 14:40:00,2016-09-28 15:00:00)",1,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.7,1011.6,51,3.4,22.6,95,1.8,87,75,96,96,88,93,87,75,96,96,88,93
"3353",1,"[2016-09-28 15:00:00,2016-09-28 15:20:00)",1,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8,87,75,96,96,88,93,87,75,96,96,88,93
"3358",1,"[2016-09-28 15:20:00,2016-09-28 15:40:00)",1,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8,87,75,96,96,88,93,87,75,96,96,88,93
"3363",1,"[2016-09-28 15:40:00,2016-09-28 16:00:00)",1,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1006.7,1011.6,51,3.4,22.6,95,1.8,87,75,96,96,88,93,87,75,96,96,88,93
"3368",1,"[2016-09-28 16:00:00,2016-09-28 16:20:00)",1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8,75,83,114,90,97,83,75,83,114,90,97,83
"3373",1,"[2016-09-28 16:20:00,2016-09-28 16:40:00)",1,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1006.7,1011.6,51,3.4,22.6,95,1.8,75,83,114,90,97,83,75,83,114,90,97,83
"3378",1,"[2016-09-28 16:40:00,2016-09-28 17:00:00)",1,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1006.7,1011.6,51,3.4,22.6,95,1.8,75,83,114,90,97,83,75,83,114,90,97,83
"3383",1,"[2016-09-28 17:00:00,2016-09-28 17:20:00)",1,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1005.6,1010.5,38,5.5,22,94,1.2,75,83,114,90,97,83,75,83,114,90,97,83
"3388",1,"[2016-09-28 17:20:00,2016-09-28 17:40:00)",1,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1005.6,1010.5,38,5.5,22,94,1.2,75,83,114,90,97,83,75,83,114,90,97,83
"3393",1,"[2016-09-28 17:40:00,2016-09-28 18:00:00)",1,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1005.6,1010.5,38,5.5,22,94,1.2,75,83,114,90,97,83,75,83,114,90,97,83
"3398",1,"[2016-09-28 18:00:00,2016-09-28 18:20:00)",1,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1005.6,1010.5,38,5.5,22,94,1.2,100,65,78,86,113,112,100,65,78,86,113,112
"3403",1,"[2016-09-28 18:20:00,2016-09-28 18:40:00)",1,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1005.6,1010.5,38,5.5,22,94,1.2,100,65,78,86,113,112,100,65,78,86,113,112
"3408",1,"[2016-09-28 18:40:00,2016-09-28 19:00:00)",1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1005.6,1010.5,38,5.5,22,94,1.2,100,65,78,86,113,112,100,65,78,86,113,112
"3413",1,"[2016-09-28 19:00:00,2016-09-28 19:20:00)",1,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1005.6,1010.5,38,5.5,22,94,1.2,100,65,78,86,113,112,100,65,78,86,113,112
