,time_window,volume,hour__6,hour__7,hour__8,hour__9,hour__15,hour__16,hour__17,hour__18
8837,"[2016-09-26 06:40:00,2016-09-26 07:00:00)",66,1,0,0,0,0,0,0,0
8838,"[2016-09-26 07:00:00,2016-09-26 07:20:00)",83,0,1,0,0,0,0,0,0
8839,"[2016-09-26 07:20:00,2016-09-26 07:40:00)",87,0,1,0,0,0,0,0,0
8840,"[2016-09-26 07:40:00,2016-09-26 08:00:00)",137,0,1,0,0,0,0,0,0
8841,"[2016-09-26 08:00:00,2016-09-26 08:20:00)",138,0,0,1,0,0,0,0,0
8842,"[2016-09-26 08:20:00,2016-09-26 08:40:00)",164,0,0,1,0,0,0,0,0
8843,"[2016-09-26 08:40:00,2016-09-26 09:00:00)",150,0,0,1,0,0,0,0,0
8844,"[2016-09-26 09:00:00,2016-09-26 09:20:00)",145,0,0,0,1,0,0,0,0
8845,"[2016-09-26 09:20:00,2016-09-26 09:40:00)",113,0,0,0,1,0,0,0,0
8846,"[2016-09-26 09:40:00,2016-09-26 10:00:00)",104,0,0,0,1,0,0,0,0
8907,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",25,1,0,0,0,0,0,0,0
8908,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",42,1,0,0,0,0,0,0,0
8909,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",53,1,0,0,0,0,0,0,0
8910,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",71,0,1,0,0,0,0,0,0
8911,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",73,0,1,0,0,0,0,0,0
8912,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",97,0,1,0,0,0,0,0,0
8913,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",96,0,0,1,0,0,0,0,0
8914,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",118,0,0,1,0,0,0,0,0
8915,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",144,0,0,1,0,0,0,0,0
8916,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",117,0,0,0,1,0,0,0,0
8917,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",109,0,0,0,1,0,0,0,0
8918,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",94,0,0,0,1,0,0,0,0
8979,"[2016-09-28 06:00:00,2016-09-28 06:20:00)",24,1,0,0,0,0,0,0,0
8980,"[2016-09-28 06:20:00,2016-09-28 06:40:00)",36,1,0,0,0,0,0,0,0
8981,"[2016-09-28 06:40:00,2016-09-28 07:00:00)",43,1,0,0,0,0,0,0,0
8982,"[2016-09-28 07:00:00,2016-09-28 07:20:00)",75,0,1,0,0,0,0,0,0
8983,"[2016-09-28 07:20:00,2016-09-28 07:40:00)",58,0,1,0,0,0,0,0,0
8984,"[2016-09-28 07:40:00,2016-09-28 08:00:00)",83,0,1,0,0,0,0,0,0
8985,"[2016-09-28 08:00:00,2016-09-28 08:20:00)",110,0,0,1,0,0,0,0,0
8986,"[2016-09-28 08:20:00,2016-09-28 08:40:00)",132,0,0,1,0,0,0,0,0
8987,"[2016-09-28 08:40:00,2016-09-28 09:00:00)",131,0,0,1,0,0,0,0,0
8988,"[2016-09-28 09:00:00,2016-09-28 09:20:00)",143,0,0,0,1,0,0,0,0
8989,"[2016-09-28 09:20:00,2016-09-28 09:40:00)",132,0,0,0,1,0,0,0,0
8990,"[2016-09-28 09:40:00,2016-09-28 10:00:00)",84,0,0,0,1,0,0,0,0
9051,"[2016-09-29 06:00:00,2016-09-29 06:20:00)",16,1,0,0,0,0,0,0,0
9052,"[2016-09-29 06:20:00,2016-09-29 06:40:00)",25,1,0,0,0,0,0,0,0
9053,"[2016-09-29 06:40:00,2016-09-29 07:00:00)",32,1,0,0,0,0,0,0,0
9054,"[2016-09-29 07:00:00,2016-09-29 07:20:00)",48,0,1,0,0,0,0,0,0
9055,"[2016-09-29 07:20:00,2016-09-29 07:40:00)",55,0,1,0,0,0,0,0,0
9056,"[2016-09-29 07:40:00,2016-09-29 08:00:00)",60,0,1,0,0,0,0,0,0
9057,"[2016-09-29 08:00:00,2016-09-29 08:20:00)",103,0,0,1,0,0,0,0,0
9058,"[2016-09-29 08:20:00,2016-09-29 08:40:00)",105,0,0,1,0,0,0,0,0
9059,"[2016-09-29 08:40:00,2016-09-29 09:00:00)",123,0,0,1,0,0,0,0,0
9060,"[2016-09-29 09:00:00,2016-09-29 09:20:00)",130,0,0,0,1,0,0,0,0
9061,"[2016-09-29 09:20:00,2016-09-29 09:40:00)",111,0,0,0,1,0,0,0,0
9062,"[2016-09-29 09:40:00,2016-09-29 10:00:00)",121,0,0,0,1,0,0,0,0
9123,"[2016-09-30 06:00:00,2016-09-30 06:20:00)",21,1,0,0,0,0,0,0,0
9124,"[2016-09-30 06:20:00,2016-09-30 06:40:00)",44,1,0,0,0,0,0,0,0
9125,"[2016-09-30 06:40:00,2016-09-30 07:00:00)",44,1,0,0,0,0,0,0,0
9126,"[2016-09-30 07:00:00,2016-09-30 07:20:00)",68,0,1,0,0,0,0,0,0
9127,"[2016-09-30 07:20:00,2016-09-30 07:40:00)",70,0,1,0,0,0,0,0,0
9128,"[2016-09-30 07:40:00,2016-09-30 08:00:00)",84,0,1,0,0,0,0,0,0
9129,"[2016-09-30 08:00:00,2016-09-30 08:20:00)",113,0,0,1,0,0,0,0,0
9130,"[2016-09-30 08:20:00,2016-09-30 08:40:00)",121,0,0,1,0,0,0,0,0
9131,"[2016-09-30 08:40:00,2016-09-30 09:00:00)",147,0,0,1,0,0,0,0,0
9132,"[2016-09-30 09:00:00,2016-09-30 09:20:00)",116,0,0,0,1,0,0,0,0
9133,"[2016-09-30 09:20:00,2016-09-30 09:40:00)",131,0,0,0,1,0,0,0,0
9134,"[2016-09-30 09:40:00,2016-09-30 10:00:00)",120,0,0,0,1,0,0,0,0
9195,"[2016-10-01 06:00:00,2016-10-01 06:20:00)",11,1,0,0,0,0,0,0,0
9196,"[2016-10-01 06:20:00,2016-10-01 06:40:00)",19,1,0,0,0,0,0,0,0
9197,"[2016-10-01 06:40:00,2016-10-01 07:00:00)",13,1,0,0,0,0,0,0,0
9198,"[2016-10-01 07:00:00,2016-10-01 07:20:00)",15,0,1,0,0,0,0,0,0
9199,"[2016-10-01 07:20:00,2016-10-01 07:40:00)",12,0,1,0,0,0,0,0,0
9200,"[2016-10-01 07:40:00,2016-10-01 08:00:00)",25,0,1,0,0,0,0,0,0
9201,"[2016-10-01 08:00:00,2016-10-01 08:20:00)",18,0,0,1,0,0,0,0,0
9202,"[2016-10-01 08:20:00,2016-10-01 08:40:00)",12,0,0,1,0,0,0,0,0
9203,"[2016-10-01 08:40:00,2016-10-01 09:00:00)",17,0,0,1,0,0,0,0,0
9204,"[2016-10-01 09:00:00,2016-10-01 09:20:00)",15,0,0,0,1,0,0,0,0
9205,"[2016-10-01 09:20:00,2016-10-01 09:40:00)",8,0,0,0,1,0,0,0,0
9206,"[2016-10-01 09:40:00,2016-10-01 10:00:00)",16,0,0,0,1,0,0,0,0
9267,"[2016-10-02 06:00:00,2016-10-02 06:20:00)",4,1,0,0,0,0,0,0,0
9268,"[2016-10-02 06:20:00,2016-10-02 06:40:00)",16,1,0,0,0,0,0,0,0
9269,"[2016-10-02 06:40:00,2016-10-02 07:00:00)",8,1,0,0,0,0,0,0,0
9270,"[2016-10-02 07:00:00,2016-10-02 07:20:00)",12,0,1,0,0,0,0,0,0
9271,"[2016-10-02 07:20:00,2016-10-02 07:40:00)",16,0,1,0,0,0,0,0,0
9272,"[2016-10-02 07:40:00,2016-10-02 08:00:00)",14,0,1,0,0,0,0,0,0
9273,"[2016-10-02 08:00:00,2016-10-02 08:20:00)",13,0,0,1,0,0,0,0,0
9274,"[2016-10-02 08:20:00,2016-10-02 08:40:00)",14,0,0,1,0,0,0,0,0
9275,"[2016-10-02 08:40:00,2016-10-02 09:00:00)",8,0,0,1,0,0,0,0,0
9276,"[2016-10-02 09:00:00,2016-10-02 09:20:00)",24,0,0,0,1,0,0,0,0
9277,"[2016-10-02 09:20:00,2016-10-02 09:40:00)",20,0,0,0,1,0,0,0,0
9278,"[2016-10-02 09:40:00,2016-10-02 10:00:00)",13,0,0,0,1,0,0,0,0
9697,"[2016-10-08 06:00:00,2016-10-08 06:20:00)",11,1,0,0,0,0,0,0,0
9698,"[2016-10-08 06:20:00,2016-10-08 06:40:00)",28,1,0,0,0,0,0,0,0
9699,"[2016-10-08 06:40:00,2016-10-08 07:00:00)",39,1,0,0,0,0,0,0,0
9700,"[2016-10-08 07:00:00,2016-10-08 07:20:00)",59,0,1,0,0,0,0,0,0
9701,"[2016-10-08 07:20:00,2016-10-08 07:40:00)",79,0,1,0,0,0,0,0,0
9702,"[2016-10-08 07:40:00,2016-10-08 08:00:00)",105,0,1,0,0,0,0,0,0
9703,"[2016-10-08 08:00:00,2016-10-08 08:20:00)",128,0,0,1,0,0,0,0,0
9704,"[2016-10-08 08:20:00,2016-10-08 08:40:00)",129,0,0,1,0,0,0,0,0
9705,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",142,0,0,1,0,0,0,0,0
9706,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",132,0,0,0,1,0,0,0,0
9707,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",127,0,0,0,1,0,0,0,0
9708,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",101,0,0,0,1,0,0,0,0
9769,"[2016-10-09 06:00:00,2016-10-09 06:20:00)",16,1,0,0,0,0,0,0,0
9770,"[2016-10-09 06:20:00,2016-10-09 06:40:00)",33,1,0,0,0,0,0,0,0
9771,"[2016-10-09 06:40:00,2016-10-09 07:00:00)",46,1,0,0,0,0,0,0,0
9772,"[2016-10-09 07:00:00,2016-10-09 07:20:00)",48,0,1,0,0,0,0,0,0
9773,"[2016-10-09 07:20:00,2016-10-09 07:40:00)",62,0,1,0,0,0,0,0,0
9774,"[2016-10-09 07:40:00,2016-10-09 08:00:00)",80,0,1,0,0,0,0,0,0
9775,"[2016-10-09 08:00:00,2016-10-09 08:20:00)",112,0,0,1,0,0,0,0,0
9776,"[2016-10-09 08:20:00,2016-10-09 08:40:00)",109,0,0,1,0,0,0,0,0
9777,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",105,0,0,1,0,0,0,0,0
9778,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",109,0,0,0,1,0,0,0,0
9779,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",102,0,0,0,1,0,0,0,0
9780,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",82,0,0,0,1,0,0,0,0
9841,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",16,1,0,0,0,0,0,0,0
9842,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",37,1,0,0,0,0,0,0,0
9843,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",42,1,0,0,0,0,0,0,0
9844,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",61,0,1,0,0,0,0,0,0
9845,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",84,0,1,0,0,0,0,0,0
9846,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",80,0,1,0,0,0,0,0,0
9847,"[2016-10-10 08:00:00,2016-10-10 08:20:00)",124,0,0,1,0,0,0,0,0
9848,"[2016-10-10 08:20:00,2016-10-10 08:40:00)",99,0,0,1,0,0,0,0,0
9849,"[2016-10-10 08:40:00,2016-10-10 09:00:00)",138,0,0,1,0,0,0,0,0
9850,"[2016-10-10 09:00:00,2016-10-10 09:20:00)",120,0,0,0,1,0,0,0,0
9851,"[2016-10-10 09:20:00,2016-10-10 09:40:00)",109,0,0,0,1,0,0,0,0
9852,"[2016-10-10 09:40:00,2016-10-10 10:00:00)",95,0,0,0,1,0,0,0,0
9913,"[2016-10-11 06:00:00,2016-10-11 06:20:00)",17,1,0,0,0,0,0,0,0
9914,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",39,1,0,0,0,0,0,0,0
9915,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",53,1,0,0,0,0,0,0,0
9916,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",54,0,1,0,0,0,0,0,0
9917,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",79,0,1,0,0,0,0,0,0
9918,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",84,0,1,0,0,0,0,0,0
9919,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",116,0,0,1,0,0,0,0,0
9920,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",111,0,0,1,0,0,0,0,0
9921,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",129,0,0,1,0,0,0,0,0
9922,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",118,0,0,0,1,0,0,0,0
9923,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",115,0,0,0,1,0,0,0,0
9924,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",92,0,0,0,1,0,0,0,0
9985,"[2016-10-12 06:00:00,2016-10-12 06:20:00)",20,1,0,0,0,0,0,0,0
9986,"[2016-10-12 06:20:00,2016-10-12 06:40:00)",35,1,0,0,0,0,0,0,0
9987,"[2016-10-12 06:40:00,2016-10-12 07:00:00)",36,1,0,0,0,0,0,0,0
9988,"[2016-10-12 07:00:00,2016-10-12 07:20:00)",69,0,1,0,0,0,0,0,0
9989,"[2016-10-12 07:20:00,2016-10-12 07:40:00)",93,0,1,0,0,0,0,0,0
9990,"[2016-10-12 07:40:00,2016-10-12 08:00:00)",94,0,1,0,0,0,0,0,0
9991,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",99,0,0,1,0,0,0,0,0
9992,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",114,0,0,1,0,0,0,0,0
9993,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",137,0,0,1,0,0,0,0,0
9994,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",109,0,0,0,1,0,0,0,0
9995,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",114,0,0,0,1,0,0,0,0
9996,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",107,0,0,0,1,0,0,0,0
10057,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",29,1,0,0,0,0,0,0,0
10058,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",31,1,0,0,0,0,0,0,0
10059,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",55,1,0,0,0,0,0,0,0
10060,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",75,0,1,0,0,0,0,0,0
10061,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",71,0,1,0,0,0,0,0,0
10062,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",87,0,1,0,0,0,0,0,0
10063,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",119,0,0,1,0,0,0,0,0
10064,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",115,0,0,1,0,0,0,0,0
10065,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",131,0,0,1,0,0,0,0,0
10066,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",112,0,0,0,1,0,0,0,0
10067,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",118,0,0,0,1,0,0,0,0
10068,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",94,0,0,0,1,0,0,0,0
10129,"[2016-10-14 06:00:00,2016-10-14 06:20:00)",17,1,0,0,0,0,0,0,0
10130,"[2016-10-14 06:20:00,2016-10-14 06:40:00)",34,1,0,0,0,0,0,0,0
10131,"[2016-10-14 06:40:00,2016-10-14 07:00:00)",54,1,0,0,0,0,0,0,0
10132,"[2016-10-14 07:00:00,2016-10-14 07:20:00)",73,0,1,0,0,0,0,0,0
10133,"[2016-10-14 07:20:00,2016-10-14 07:40:00)",71,0,1,0,0,0,0,0,0
10134,"[2016-10-14 07:40:00,2016-10-14 08:00:00)",77,0,1,0,0,0,0,0,0
10135,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",99,0,0,1,0,0,0,0,0
10136,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",134,0,0,1,0,0,0,0,0
10137,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",127,0,0,1,0,0,0,0,0
10138,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",125,0,0,0,1,0,0,0,0
10139,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",100,0,0,0,1,0,0,0,0
10140,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",105,0,0,0,1,0,0,0,0
10201,"[2016-10-15 06:00:00,2016-10-15 06:20:00)",16,1,0,0,0,0,0,0,0
10202,"[2016-10-15 06:20:00,2016-10-15 06:40:00)",39,1,0,0,0,0,0,0,0
10203,"[2016-10-15 06:40:00,2016-10-15 07:00:00)",63,1,0,0,0,0,0,0,0
10204,"[2016-10-15 07:00:00,2016-10-15 07:20:00)",59,0,1,0,0,0,0,0,0
10205,"[2016-10-15 07:20:00,2016-10-15 07:40:00)",62,0,1,0,0,0,0,0,0
10206,"[2016-10-15 07:40:00,2016-10-15 08:00:00)",77,0,1,0,0,0,0,0,0
10207,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",80,0,0,1,0,0,0,0,0
10208,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",80,0,0,1,0,0,0,0,0
10209,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",121,0,0,1,0,0,0,0,0
10210,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",90,0,0,0,1,0,0,0,0
10211,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",97,0,0,0,1,0,0,0,0
10212,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",105,0,0,0,1,0,0,0,0
10273,"[2016-10-16 06:00:00,2016-10-16 06:20:00)",24,1,0,0,0,0,0,0,0
10274,"[2016-10-16 06:20:00,2016-10-16 06:40:00)",44,1,0,0,0,0,0,0,0
10275,"[2016-10-16 06:40:00,2016-10-16 07:00:00)",37,1,0,0,0,0,0,0,0
10276,"[2016-10-16 07:00:00,2016-10-16 07:20:00)",40,0,1,0,0,0,0,0,0
10277,"[2016-10-16 07:20:00,2016-10-16 07:40:00)",50,0,1,0,0,0,0,0,0
10278,"[2016-10-16 07:40:00,2016-10-16 08:00:00)",65,0,1,0,0,0,0,0,0
10279,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",85,0,0,1,0,0,0,0,0
10280,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",80,0,0,1,0,0,0,0,0
10281,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",86,0,0,1,0,0,0,0,0
10282,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",107,0,0,0,1,0,0,0,0
10283,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",90,0,0,0,1,0,0,0,0
10284,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",98,0,0,0,1,0,0,0,0
10345,"[2016-10-17 06:00:00,2016-10-17 06:20:00)",32,1,0,0,0,0,0,0,0
10346,"[2016-10-17 06:20:00,2016-10-17 06:40:00)",41,1,0,0,0,0,0,0,0
10347,"[2016-10-17 06:40:00,2016-10-17 07:00:00)",49,1,0,0,0,0,0,0,0
10348,"[2016-10-17 07:00:00,2016-10-17 07:20:00)",87,0,1,0,0,0,0,0,0
10349,"[2016-10-17 07:20:00,2016-10-17 07:40:00)",111,0,1,0,0,0,0,0,0
10350,"[2016-10-17 07:40:00,2016-10-17 08:00:00)",104,0,1,0,0,0,0,0,0
10351,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",123,0,0,1,0,0,0,0,0
10352,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",147,0,0,1,0,0,0,0,0
10353,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",150,0,0,1,0,0,0,0,0
10354,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",136,0,0,0,1,0,0,0,0
10355,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",137,0,0,0,1,0,0,0,0
10356,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",106,0,0,0,1,0,0,0,0
10399,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",23,1,0,0,0,0,0,0,0
10400,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",29,1,0,0,0,0,0,0,0
10401,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",50,1,0,0,0,0,0,0,0
10402,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",56,0,1,0,0,0,0,0,0
10403,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",77,0,1,0,0,0,0,0,0
10404,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",91,0,1,0,0,0,0,0,0
10411,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",21,1,0,0,0,0,0,0,0
10412,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",26,1,0,0,0,0,0,0,0
10413,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",43,1,0,0,0,0,0,0,0
10414,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",53,0,1,0,0,0,0,0,0
10415,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",63,0,1,0,0,0,0,0,0
10416,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",104,0,1,0,0,0,0,0,0
10423,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",16,1,0,0,0,0,0,0,0
10424,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",49,1,0,0,0,0,0,0,0
10425,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",37,1,0,0,0,0,0,0,0
10426,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",47,0,1,0,0,0,0,0,0
10427,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",60,0,1,0,0,0,0,0,0
10428,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",104,0,1,0,0,0,0,0,0
10435,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",21,1,0,0,0,0,0,0,0
10436,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",28,1,0,0,0,0,0,0,0
10437,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",42,1,0,0,0,0,0,0,0
10438,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",54,0,1,0,0,0,0,0,0
10439,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",76,0,1,0,0,0,0,0,0
10440,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",79,0,1,0,0,0,0,0,0
10447,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",19,1,0,0,0,0,0,0,0
10448,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",18,1,0,0,0,0,0,0,0
10449,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",25,1,0,0,0,0,0,0,0
10450,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",38,0,1,0,0,0,0,0,0
10451,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",39,0,1,0,0,0,0,0,0
10452,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",69,0,1,0,0,0,0,0,0
10459,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",9,1,0,0,0,0,0,0,0
10460,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",19,1,0,0,0,0,0,0,0
10461,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",33,1,0,0,0,0,0,0,0
10462,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",36,0,1,0,0,0,0,0,0
10463,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",53,0,1,0,0,0,0,0,0
10464,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",51,0,1,0,0,0,0,0,0
10471,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",23,1,0,0,0,0,0,0,0
10472,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",41,1,0,0,0,0,0,0,0
10473,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",60,1,0,0,0,0,0,0,0
10474,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",75,0,1,0,0,0,0,0,0
10475,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",101,0,1,0,0,0,0,0,0
10476,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",99,0,1,0,0,0,0,0,0
